CATEGORIE;DATE;QUART;PDQ;X;Y;LONGITUDE;LATITUDE
Vol dans / sur vehicule  moteur;2020-02-13;soir;20;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-13;nuit;20;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-13;jour;46;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-13;jour;10;0;0;1;1
Mefait;2020-02-13;soir;3;275650.184992617;5037050.359005671;#CHAMP!;45.47277147308489
Vol dans / sur vehicule  moteur;2020-02-13;jour;20;298655.741001925;5040094.05699971;#CHAMP!;45.50074139936924
Vol dans / sur vehicule  moteur;2020-02-13;soir;39;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-13;nuit;23;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-13;nuit;23;301843.265989609;5045776.06600206;#CHAMP!;45.55189113180644
Vol de vehicule moteur;2020-02-13;jour;3;279024.59687713;5041584.19468339;#CHAMP!;45.51370097427653
Vol de vehicule moteur;2020-02-13;soir;48;303509.917010653;5050101.60699738;#CHAMP!;45.59081882340968
Vol dans / sur vehicule  moteur;2020-02-13;soir;26;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-13;soir;20;0;0;1;1
Introduction;2020-02-12;jour;30;297005.888995142;5046248.13799899;#CHAMP!;45.55610165550321
Vol de vehicule moteur;2020-02-12;soir;44;299896.819994085;5045256.81100038;#CHAMP!;45.547207708723704
Introduction;2020-02-12;jour;5;280432.9689930891;5032653.500001689;#CHAMP!;45.43339015064631
Vol dans / sur vehicule  moteur;2020-02-12;jour;46;300644.048;5050984.566;#CHAMP!;45.598752715848796
Vol dans / sur vehicule  moteur;2020-02-12;jour;39;295692.999993378;5052921.00000272;#CHAMP!;45.616130003533634
Vol dans / sur vehicule  moteur;2020-02-12;jour;8;291138.87500499;5032795.0000026;#CHAMP!;45.43495454484642
Vol de vehicule moteur;2020-02-12;nuit;27;290959.952005317;5045140.45799206;#CHAMP!;45.54604048275442
Vol de vehicule moteur;2020-02-12;jour;7;289237.166;5042385;#CHAMP!;45.52120960829729
Vol de vehicule moteur;2020-02-12;jour;10;290639.853993348;5043831.51699992;#CHAMP!;45.534255770710224
Mefait;2020-02-12;soir;31;295916.244010392;5046115.89700685;#CHAMP!;45.55489865791419
Mefait;2020-02-12;jour;16;299496.969004342;5034622.99999811;#CHAMP!;45.45151717777724
Vol dans / sur vehicule  moteur;2020-02-12;jour;21;300929.803;5041340.955;#CHAMP!;45.51197783506135
Introduction;2020-02-12;soir;22;299688.772006609;5042572.66799863;#CHAMP!;45.523053291534296
Vol de vehicule moteur;2020-02-12;jour;26;293760.57200606493;5038989.61599832;#CHAMP!;45.49074289492054
Mefait;2020-02-12;jour;39;294387.156005574;5051543.49999586;#CHAMP!;45.603716590597045
Introduction;2020-02-12;soir;13;295584.313002128;5030979.50000172;#CHAMP!;45.41869043088966
Vol de vehicule moteur;2020-02-12;jour;7;286454.232;5041113.977;#CHAMP!;45.509704838141914
Introduction;2020-02-12;soir;26;294546.462996507;5039698.546007609;#CHAMP!;45.49713413467259
Vols qualifies;2020-02-12;nuit;21;299901.32;5041249.074;#CHAMP!;45.51114458585004
Vol dans / sur vehicule  moteur;2020-02-12;soir;38;298181.404005632;5042765.581993429;#CHAMP!;45.524776524507274
Mefait;2020-02-12;jour;15;300009.644990892;5037565.9080091;#CHAMP!;45.4780025956907
Mefait;2020-02-12;nuit;23;302254.386992332;5045589.1179913;#CHAMP!;45.550210531789354
Vol dans / sur vehicule  moteur;2020-02-12;jour;39;295386.999999616;5053079.00000315;#CHAMP!;45.617547646007395
Introduction;2020-02-12;jour;38;297376.1100022689;5042599.576995709;#CHAMP!;45.52327463625123
Introduction;2020-02-12;nuit;38;297376.1100022689;5042599.576995709;#CHAMP!;45.52327463625123
Vol dans / sur vehicule  moteur;2020-02-12;soir;42;298435.023008638;5050559.612003329;#CHAMP!;45.59491215036651
Vol dans / sur vehicule  moteur;2020-02-12;soir;31;294880.1590017011;5045487.646002329;#CHAMP!;45.54923145864097
Vol dans / sur vehicule  moteur;2020-02-12;jour;45;300546.37200340803;5056282.726009;#CHAMP!;45.64642622474813
Introduction;2020-02-12;jour;22;300294.904;5042372.086;#CHAMP!;45.5212525560946
Mefait;2020-02-12;jour;26;292966.088991806;5039549.52199283;#CHAMP!;45.49576814134036
Vol dans / sur vehicule  moteur;2020-02-12;jour;21;300585.212989442;5041713.581002;#CHAMP!;45.51532887890217
Introduction;2020-02-12;soir;15;297179.973992843;5035525.75400354;#CHAMP!;45.45961917951771
Mefait;2020-02-12;jour;20;299065.49699343;5040037.442000129;#CHAMP!;45.500235441892755
Introduction;2020-02-12;jour;26;294691.36499648093;5038183.93099682;#CHAMP!;45.48350709579215
Vol dans / sur vehicule  moteur;2020-02-12;soir;15;299503.661995744;5038942.05199882;#CHAMP!;45.49038210884946
Vol dans / sur vehicule  moteur;2020-02-12;soir;7;289806.991994545;5038942.02900491;#CHAMP!;45.49024095022685
Vol dans / sur vehicule  moteur;2020-02-12;soir;7;288679.043;5041907.277;#CHAMP!;45.51689820852601
Mefait;2020-02-12;soir;12;298191.362;5038819.818;#CHAMP!;45.48927100047784
Mefait;2020-02-12;jour;5;279129.417;5035872.188;#CHAMP!;45.46230645687505
Vol dans / sur vehicule  moteur;2020-02-12;jour;27;293893.194003433;5045077.51499191;#CHAMP!;45.54552620643517
Vol de vehicule moteur;2020-02-12;nuit;26;294203.13599433;5041253.85700887;#CHAMP!;45.51112432046448
Vol dans / sur vehicule  moteur;2020-02-12;jour;48;301267.89999755396;5048207.59900908;#CHAMP!;45.57376819463909
Mefait;2020-02-12;jour;23;301506.586993295;5044205.10599592;#CHAMP!;45.53775355460924
Mefait;2020-02-12;jour;22;300223.031005322;5043959.230997609;#CHAMP!;45.53553383036251
Introduction;2020-02-12;jour;22;300223.031005322;5043959.230997609;#CHAMP!;45.53553383036251
Mefait;2020-02-12;jour;46;300965.249991227;5050600.49999477;#CHAMP!;45.595298628834655
Vol de vehicule moteur;2020-02-12;soir;16;299124.124997518;5034381.50000342;#CHAMP!;45.44934110981097
Introduction;2020-02-12;jour;35;296944.700992533;5043793.58299223;#CHAMP!;45.53401402312677
Vol de vehicule moteur;2020-02-12;nuit;10;289680.804000402;5043824.01000228;#CHAMP!;45.534168071730605
Introduction;2020-02-12;soir;30;296908.766008082;5047715.28800877;#CHAMP!;45.56930244955511
Mefait;2020-02-12;soir;16;299129.438003944;5034466.49999263;#CHAMP!;45.45010602597169
Vol de vehicule moteur;2020-02-12;jour;39;295232.5310106551;5050391.999999129;#CHAMP!;45.59336724492614
Mefait;2020-02-12;jour;22;0;0;1;1
Introduction;2020-02-12;soir;48;303414.541990283;5051676.42000508;#CHAMP!;45.60498924793219
Vols qualifies;2020-02-12;soir;15;0;0;1;1
Vol de vehicule moteur;2020-02-12;nuit;5;0;0;1;1
Mefait;2020-02-12;soir;15;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-12;jour;7;0;0;1;1
Vols qualifies;2020-02-12;soir;39;0;0;1;1
Vol de vehicule moteur;2020-02-12;jour;33;293343.435;5043714.287;#CHAMP!;45.53325058795771
Mefait;2020-02-12;soir;38;298723.601002684;5042897.08600698;#CHAMP!;45.52596478575439
Mefait;2020-02-12;soir;49;0;0;1;1
Vol de vehicule moteur;2020-02-12;jour;27;291377.299992097;5044802.529999069;#CHAMP!;45.54300786462042
Vols qualifies;2020-02-12;jour;42;299127.168;5050538.115;#CHAMP!;45.594724705367426
Mefait;2020-02-12;jour;16;298000.057999118;5034365.49099902;#CHAMP!;45.44918701986
Vol de vehicule moteur;2020-02-12;nuit;26;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-12;soir;48;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-12;jour;7;288836.977;5039722.907;#CHAMP!;45.49724608015223
Vol dans / sur vehicule  moteur;2020-02-12;soir;7;288836.977;5039722.907;#CHAMP!;45.49724608015223
Vol dans / sur vehicule  moteur;2020-02-12;soir;20;0;0;1;1
Introduction;2020-02-11;soir;38;296641.711;5042979.245;#CHAMP!;45.52668282546405
Vol dans / sur vehicule  moteur;2020-02-11;jour;7;286801.155995981;5039806.500005;#CHAMP!;45.49794873396094
Vol dans / sur vehicule  moteur;2020-02-11;jour;27;292530.892006854;5046178.03899752;#CHAMP!;45.55540641188477
Introduction;2020-02-11;jour;39;295386.999999616;5053079.00000315;#CHAMP!;45.617547646007395
Vol dans / sur vehicule  moteur;2020-02-11;soir;5;283529.53099216;5034562.99999818;#CHAMP!;45.45067369058603
Introduction;2020-02-11;soir;8;290788.562990995;5033351.99999983;#CHAMP!;45.43995977188807
Mefait;2020-02-11;jour;42;297384.7189920609;5050880.00000836;#CHAMP!;45.597784681168235
Introduction;2020-02-11;jour;7;291257.611;5040814.875;#CHAMP!;45.50712321620008
Vol dans / sur vehicule  moteur;2020-02-11;jour;5;283177.3749994811;5035187.00000848;#CHAMP!;45.456277887664385
Vol dans / sur vehicule  moteur;2020-02-11;jour;48;303533.313989718;5050700.60300272;#CHAMP!;45.59620880423959
Introduction;2020-02-11;jour;26;294929.247993524;5038569.69200338;#CHAMP!;45.486981745985624
Vols qualifies;2020-02-11;nuit;45;297830.676003927;5054624.12499642;#CHAMP!;45.63147983973437
Vols qualifies;2020-02-11;jour;21;300260.70999345;5041828.58100034;#CHAMP!;45.51636165852871
Vol dans / sur vehicule  moteur;2020-02-11;nuit;26;294546.462996507;5039698.546007609;#CHAMP!;45.49713413467259
Vol dans / sur vehicule  moteur;2020-02-11;soir;7;286570.719005427;5039570.49999182;#CHAMP!;45.49581913699813
Mefait;2020-02-11;jour;38;297768.308009198;5042931.34599519;#CHAMP!;45.526264087826654
Vol dans / sur vehicule  moteur;2020-02-11;jour;48;301484.89200998197;5052380.090992149;#CHAMP!;45.611314539144146
Introduction;2020-02-11;soir;15;297217.160003724;5035680.25700458;#CHAMP!;45.46100987704538
Vols qualifies;2020-02-11;jour;35;297376.689994402;5045001.58600784;#CHAMP!;45.544888805252896
Mefait;2020-02-11;jour;26;297378.683689245;5041717.473867;#CHAMP!;45.51533715379713
Mefait;2020-02-11;soir;44;298688.7660003591;5048386.072004329;#CHAMP!;45.57535627919413
Introduction;2020-02-11;soir;48;302394.805990505;5050589.59600474;#CHAMP!;45.5952069258562
Vol dans / sur vehicule  moteur;2020-02-11;jour;5;282724.136006971;5035081.29600352;#CHAMP!;45.45531254828051
Introduction;2020-02-11;jour;4;279891.188005168;5040005.49999591;#CHAMP!;45.49952692264389
Vol dans / sur vehicule  moteur;2020-02-11;jour;5;282018.937999282;5035671.499992809;#CHAMP!;45.46060079549994
Mefait;2020-02-11;jour;16;299620.024;5036378.434;#CHAMP!;45.46731436177018
Vols qualifies;2020-02-11;jour;13;295401.4689985709;5033177.00000156;#CHAMP!;45.4384622644249
Vol dans / sur vehicule  moteur;2020-02-11;jour;26;294429.264998253;5039222.041999029;#CHAMP!;45.49284461989561
Vol de vehicule moteur;2020-02-11;jour;10;290565.268997189;5043676.646994831;#CHAMP!;45.532860678697425
Vol dans / sur vehicule  moteur;2020-02-11;soir;38;299165.5279957111;5040786.5660029;#CHAMP!;45.506977191023175
Introduction;2020-02-11;soir;22;300052.405995412;5042137.583005089;#CHAMP!;45.51914079555776
Vols qualifies;2020-02-11;jour;50;299415.255503;5037616.375062;#CHAMP!;45.47845239043749
Vol dans / sur vehicule  moteur;2020-02-11;soir;10;292246.669;5043840.003;#CHAMP!;45.534362929757094
Mefait;2020-02-11;soir;50;298981.657604;5040113.89416;#CHAMP!;45.500922696866546
Mefait;2020-02-11;jour;7;288055.245;5042568.818;#CHAMP!;45.522836278089386
Mefait;2020-02-11;jour;23;301302.350009347;5046444.716001569;#CHAMP!;45.55790536885304
Mefait;2020-02-11;jour;35;296544.69900133;5044304.57900012;#CHAMP!;45.538607526396035
Introduction;2020-02-11;soir;15;298586.6600079389;5038216.85799846;#CHAMP!;45.4838489276112
Mefait;2020-02-11;jour;13;294828.117;5030625.284;#CHAMP!;45.41549263317699
Vol de vehicule moteur;2020-02-11;soir;20;299326.292;5039631.904;#CHAMP!;45.496588331150726
Vol de vehicule moteur;2020-02-11;jour;49;303984.418;5057110.871;#CHAMP!;45.65389059084322
Vol de vehicule moteur;2020-02-11;jour;35;298396.786992423;5044976.46200915;#CHAMP!;45.54467285469479
Mefait;2020-02-11;soir;50;300136.380005;5040710.733462;#CHAMP!;45.506301985053014
Mefait;2020-02-11;jour;3;283281.156;5040280.5;#CHAMP!;45.5021142584165
Introduction;2020-02-11;soir;15;298081.38799853093;5036907.78700088;#CHAMP!;45.47206462456442
Vols qualifies;2020-02-11;jour;22;299905.904995149;5042307.083993689;#CHAMP!;45.52066501995108
Introduction;2020-02-11;jour;27;292997.021991283;5046255.26700905;#CHAMP!;45.55610939103409
Mefait;2020-02-11;jour;23;302610.896000024;5046412.61700067;#CHAMP!;45.557621874862996
Introduction;2020-02-11;soir;38;299198.426991791;5040863.06699252;#CHAMP!;45.50766584377387
Vol de vehicule moteur;2020-02-11;soir;13;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-11;nuit;26;0;0;1;1
Vols qualifies;2020-02-11;nuit;8;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-11;soir;48;0;0;1;1
Vol de vehicule moteur;2020-02-11;soir;3;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-11;jour;23;0;0;1;1
Mefait;2020-02-11;jour;3;279586.236003102;5041141.7769985;#CHAMP!;45.50974051254075
Introduction;2020-02-11;jour;1;274617.031006037;5032063.00000708;#CHAMP!;45.42784978346293
Introduction;2020-02-11;soir;35;296327.801994076;5043968.578003;#CHAMP!;45.535581464681535
Mefait;2020-02-11;soir;31;0;0;1;1
Introduction;2020-02-11;soir;1;0;0;1;1
Vol de vehicule moteur;2020-02-11;soir;23;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-11;soir;27;0;0;1;1
Vol de vehicule moteur;2020-02-11;jour;48;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-11;jour;39;0;0;1;1
Vols qualifies;2020-02-11;soir;7;289432.804997996;5040377.37400208;#CHAMP!;45.503148601316475
Vol dans / sur vehicule  moteur;2020-02-11;jour;7;288836.977;5039722.907;#CHAMP!;45.49724608015223
Vol dans / sur vehicule  moteur;2020-02-11;nuit;7;288836.977;5039722.907;#CHAMP!;45.49724608015223
Vol dans / sur vehicule  moteur;2020-02-11;jour;7;288836.977;5039722.907;#CHAMP!;45.49724608015223
Mefait;2020-02-11;jour;49;304964.911004343;5056462.22700065;#CHAMP!;45.64805442454079
Mefait;2020-02-10;jour;7;290535.3749923;5039921.00000502;#CHAMP!;45.499065388546406
Vol dans / sur vehicule  moteur;2020-02-10;soir;5;282619.406;5034180.5;#CHAMP!;45.44720350725312
Vol dans / sur vehicule  moteur;2020-02-10;jour;31;294599.098991007;5045327.56299951;#CHAMP!;45.54778691831885
Vol de vehicule moteur;2020-02-10;jour;8;288763.188002827;5035943.49999495;#CHAMP!;45.46323573968015
Introduction;2020-02-10;nuit;16;299660.18800205;5036220.999996929;#CHAMP!;45.46589799144737
Vol dans / sur vehicule  moteur;2020-02-10;jour;10;287505.579;5043063.655;#CHAMP!;45.52727556397496
Vol dans / sur vehicule  moteur;2020-02-10;jour;13;296521.563002658;5031912.00000144;#CHAMP!;45.42709328890444
Mefait;2020-02-10;jour;39;295692.999993378;5052921.00000272;#CHAMP!;45.616130003533634
Introduction;2020-02-10;jour;44;298813.6219941009;5045704.93999436;#CHAMP!;45.551231662374015
Vol dans / sur vehicule  moteur;2020-02-10;jour;22;299806.745;5043116.247;#CHAMP!;45.527945481911786
Mefait;2020-02-10;soir;5;280387.594007402;5034169.000002889;#CHAMP!;45.44702563719034
Vol dans / sur vehicule  moteur;2020-02-10;jour;5;281094.688005627;5036356.999998;#CHAMP!;45.46673842569613
Vol de vehicule moteur;2020-02-10;jour;22;300157.298006555;5042886.09099482;#CHAMP!;45.525876872193415
Introduction;2020-02-10;jour;22;300157.298006555;5042886.09099482;#CHAMP!;45.525876872193415
Introduction;2020-02-10;soir;3;275592.188007116;5036629.99999678;#CHAMP!;45.468986537639445
Introduction;2020-02-10;nuit;44;298771.766998346;5048519.07300566;#CHAMP!;45.57655378700528
Vol dans / sur vehicule  moteur;2020-02-10;soir;15;300234.181999418;5037931.55000601;#CHAMP!;45.481294315981444
Introduction;2020-02-10;nuit;23;301288.144004424;5044996.36499709;#CHAMP!;45.54487252665204
Introduction;2020-02-10;nuit;38;298931.613001728;5041683.07499852;#CHAMP!;45.51504241761957
Mefait;2020-02-10;jour;15;298551.364996341;5038187.08600308;#CHAMP!;45.48358071068537
Vol dans / sur vehicule  moteur;2020-02-10;jour;3;280554.065009757;5039707.1330038095;#CHAMP!;45.4968654767463
Introduction;2020-02-10;soir;15;297217.160003724;5035680.25700458;#CHAMP!;45.46100987704538
Vol dans / sur vehicule  moteur;2020-02-10;jour;13;292083.127004735;5031900.554004289;#CHAMP!;45.42692367580014
Vol de vehicule moteur;2020-02-10;soir;38;299063.894008707;5043492.09299098;#CHAMP!;45.53132176954299
Mefait;2020-02-10;soir;22;301268.149003225;5043180.05199469;#CHAMP!;45.52852856150317
Introduction;2020-02-10;jour;21;300544.350010518;5040653.311005069;#CHAMP!;45.505787882011404
Vol de vehicule moteur;2020-02-10;soir;22;300903.5219907721;5042392.64100758;#CHAMP!;45.52144118557422
Vol de vehicule moteur;2020-02-10;soir;22;300903.5219907721;5042392.64100758;#CHAMP!;45.52144118557422
Vol de vehicule moteur;2020-02-10;soir;22;300903.5219907721;5042392.64100758;#CHAMP!;45.52144118557422
Introduction;2020-02-10;jour;38;298938.892990155;5043693.594000329;#CHAMP!;45.53313391138498
Introduction;2020-02-10;nuit;38;298938.892990155;5043693.594000329;#CHAMP!;45.53313391138498
Vol dans / sur vehicule  moteur;2020-02-10;soir;30;296163.539;5048364.064;#CHAMP!;45.57513148464557
Vol dans / sur vehicule  moteur;2020-02-10;nuit;35;296381.301989416;5044052.57900407;#CHAMP!;45.536337984553974
Vols qualifies;2020-02-10;soir;26;294781.942994563;5038333.33499785;#CHAMP!;45.48485280415324
Vols qualifies;2020-02-10;jour;42;297765.775;5047562.788;#CHAMP!;45.5679393956923
Vol dans / sur vehicule  moteur;2020-02-10;soir;46;300846.424009145;5052282.68500095;#CHAMP!;45.610434716233215
Vol de vehicule moteur;2020-02-10;soir;42;295359.594;5050247;#CHAMP!;45.59206423257202
Vol dans / sur vehicule  moteur;2020-02-10;soir;30;295046.556998951;5048284.54999352;#CHAMP!;45.57440123425137
Vol de vehicule moteur;2020-02-10;soir;45;300709.183003695;5056065.493004;#CHAMP!;45.64447249708438
Introduction;2020-02-10;soir;39;293920.235003988;5051571.833001649;#CHAMP!;45.60396438701143
Mefait;2020-02-10;soir;22;300808.790991953;5043436.5980001;#CHAMP!;45.53083458196655
Vol dans / sur vehicule  moteur;2020-02-10;jour;35;296081.9119994461;5043154.07399418;#CHAMP!;45.52824922520802
Mefait;2020-02-10;soir;44;299078.22100331;5046839.67000567;#CHAMP!;45.56144457139228
Vol de vehicule moteur;2020-02-10;nuit;48;303084.839994076;5050890.00100158;#CHAMP!;45.59791209901809
Vol de vehicule moteur;2020-02-10;jour;48;303084.839994076;5050890.00100158;#CHAMP!;45.59791209901809
Mefait;2020-02-10;jour;12;298176.271;5038801.416;#CHAMP!;45.489105268081715
Mefait;2020-02-10;soir;45;297949.999997354;5054770.91799699;#CHAMP!;45.63280190196558
Vol de vehicule moteur;2020-02-10;soir;4;281648.5770014409;5038184.81499707;#CHAMP!;45.48320433145225
Introduction;2020-02-10;soir;4;281648.5770014409;5038184.81499707;#CHAMP!;45.48320433145225
Introduction;2020-02-10;jour;26;294028.229003715;5040028.80399192;#CHAMP!;45.50009812361766
Mefait;2020-02-10;jour;13;296566.934;5032725.719;#CHAMP!;45.434416098805684
Vol dans / sur vehicule  moteur;2020-02-10;soir;12;298051.39;5038858.143;#CHAMP!;45.48961452631245
Mefait;2020-02-10;soir;35;296383.19699455396;5044644.47900497;#CHAMP!;45.54166413521218
Mefait;2020-02-10;jour;48;301006.008003892;5048249.58399698;#CHAMP!;45.574144610199106
Introduction;2020-02-10;nuit;49;304790.1600064411;5058566.74599807;#CHAMP!;45.66699129713227
Vols qualifies;2020-02-10;soir;26;293188.186006094;5039829.02699394;#CHAMP!;45.498286973158166
Vol de vehicule moteur;2020-02-10;jour;48;302171.291010592;5048812.22199418;#CHAMP!;45.57921278019039
Mefait;2020-02-10;soir;20;0;0;1;1
Introduction;2020-02-10;nuit;49;0;0;1;1
Vol de vehicule moteur;2020-02-10;nuit;49;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-10;jour;38;0;0;1;1
Vol de vehicule moteur;2020-02-10;jour;39;0;0;1;1
Vols qualifies;2020-02-10;nuit;33;0;0;1;1
Introduction;2020-02-10;nuit;30;295411.05100416;5047854.16699752;#CHAMP!;45.57053353210873
Vol de vehicule moteur;2020-02-10;jour;42;0;0;1;1
Vol de vehicule moteur;2020-02-10;jour;48;303059.38400544896;5050297.89700767;#CHAMP!;45.59258411604483
Vol dans / sur vehicule  moteur;2020-02-10;jour;27;292265.264006985;5045616.46000365;#CHAMP!;45.55034841562254
Vol dans / sur vehicule  moteur;2020-02-10;soir;11;0;0;1;1
Introduction;2020-02-10;soir;15;0;0;1;1
Vol de vehicule moteur;2020-02-10;jour;22;0;0;1;1
Mefait;2020-02-10;jour;15;0;0;1;1
Mefait;2020-02-10;jour;48;0;0;1;1
Mefait;2020-02-10;jour;12;0;0;1;1
Introduction;2020-02-10;jour;20;299244.49100599;5040219.74599321;#CHAMP!;45.501877339281044
Mefait;2020-02-10;jour;38;296557.52799889;5042643.53399547;#CHAMP!;45.52366097987559
Vol dans / sur vehicule  moteur;2020-02-10;soir;48;299874.122004616;5049572.977999049;#CHAMP!;45.58604581848502
Mefait;2020-02-09;jour;5;285847.905;5034102.041;#CHAMP!;45.44659249752568
Introduction;2020-02-09;soir;9;293716.71900970803;5038012.50000517;#CHAMP!;45.48194969089299
Vols qualifies;2020-02-09;soir;44;300110.9810022509;5046025.51499451;#CHAMP!;45.55412625094754
Vol dans / sur vehicule  moteur;2020-02-09;soir;12;298444.560007266;5038976.54900398;#CHAMP!;45.49068368691876
Vol dans / sur vehicule  moteur;2020-02-09;jour;39;293711.344008925;5048969.4999969;#CHAMP!;45.580544613689746
Mefait;2020-02-09;soir;39;293497.062996477;5049185.000005669;#CHAMP!;45.582480294211074
Introduction;2020-02-09;soir;48;303121.50800718094;5051429.09800416;#CHAMP!;45.60276313195561
Vols qualifies;2020-02-09;nuit;39;295595.000002517;5051138.999999209;#CHAMP!;45.600093839750286
Introduction;2020-02-09;soir;15;297916.691997033;5035782.261997489;#CHAMP!;45.46193501016236
Vol dans / sur vehicule  moteur;2020-02-09;soir;7;289894.844;5041737;#CHAMP!;45.51539304501381
Vol dans / sur vehicule  moteur;2020-02-09;soir;15;299041.773997733;5038218.04500855;#CHAMP!;45.48386351146435
Vol dans / sur vehicule  moteur;2020-02-09;jour;35;297326.586000279;5043806.105008951;#CHAMP!;45.53413090111133
Mefait;2020-02-09;jour;35;296897.48999703;5044854.2199932095;#CHAMP!;45.54355748252153
Vol dans / sur vehicule  moteur;2020-02-09;soir;21;299430.987;5040941.917;#CHAMP!;45.50837719790337
Introduction;2020-02-09;soir;5;286727.40599569894;5033042.99999376;#CHAMP!;45.43708606018055
Vol dans / sur vehicule  moteur;2020-02-09;jour;38;297119.708000997;5042964.57899551;#CHAMP!;45.52655628605426
Vol de vehicule moteur;2020-02-09;jour;31;294880.1590017011;5045487.646002329;#CHAMP!;45.54923145864097
Introduction;2020-02-09;jour;15;298176.00100670604;5035864.53299118;#CHAMP!;45.46267783136513
Mefait;2020-02-09;jour;20;299697.209001688;5040093.09299753;#CHAMP!;45.500741119884815
Introduction;2020-02-09;jour;20;299076.855;5039229.644;#CHAMP!;45.49296661890678
Introduction;2020-02-09;jour;20;299076.855;5039229.644;#CHAMP!;45.49296661890678
Introduction;2020-02-09;jour;20;299076.855;5039229.644;#CHAMP!;45.49296661890678
Vol dans / sur vehicule  moteur;2020-02-09;soir;15;297427.877004677;5034225.408002289;#CHAMP!;45.447920681089705
Vol dans / sur vehicule  moteur;2020-02-09;soir;38;297658.67100904;5042502.56100247;#CHAMP!;45.522404600681504
Introduction;2020-02-09;jour;27;293489.029992963;5045243.02099981;#CHAMP!;45.547009038929
Vol de vehicule moteur;2020-02-09;nuit;1;274680.562990889;5031093.64000222;#CHAMP!;45.419129878999655
Vol dans / sur vehicule  moteur;2020-02-09;jour;49;303984.418;5057110.871;#CHAMP!;45.65389059084322
Introduction;2020-02-09;soir;31;294466.403003137;5044851.06300661;#CHAMP!;45.54349725385257
Mefait;2020-02-09;nuit;44;298831.856004226;5046442.64900691;#CHAMP!;45.55786997593601
Introduction;2020-02-09;nuit;21;300044.649010315;5040778.79400688;#CHAMP!;45.50691380303335
Introduction;2020-02-09;nuit;23;300822.087003678;5045301.61400726;#CHAMP!;45.54761676104407
Mefait;2020-02-09;nuit;38;299097.978009584;5043852.34999426;#CHAMP!;45.53456377708997
Introduction;2020-02-09;soir;48;303568.214006858;5050781.60300538;#CHAMP!;45.59693772780145
Introduction;2020-02-09;jour;15;298188.468;5036057.231;#CHAMP!;45.46441193921445
Mefait;2020-02-09;jour;23;300584.095;5047324.087;#CHAMP!;45.56581426349262
Mefait;2020-02-09;nuit;15;298110.680996613;5037397.24099892;#CHAMP!;45.47646924080603
Vol de vehicule moteur;2020-02-09;jour;8;288211.44;5036144.176;#CHAMP!;45.4650286241755
Introduction;2020-02-09;soir;8;291618.500008601;5033575.00000172;#CHAMP!;45.441982575767284
Mefait;2020-02-09;soir;1;275701.405999106;5031762.5000091;#CHAMP!;45.42519173118627
Introduction;2020-02-09;soir;46;299298.249004109;5051478.21000344;#CHAMP!;45.603185310244825
Introduction;2020-02-09;nuit;13;294613.438003175;5031410.999999249;#CHAMP!;45.42255983754717
Mefait;2020-02-09;jour;11;293793.399003861;5036090.54000584;#CHAMP!;45.46465624292308
Vol de vehicule moteur;2020-02-09;jour;10;289353.948003638;5044367.8409995;#CHAMP!;45.539054470518046
Vol dans / sur vehicule  moteur;2020-02-09;soir;11;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-09;jour;27;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-09;soir;20;0;0;1;1
Mefait;2020-02-09;jour;46;0;0;1;1
Vols qualifies;2020-02-09;soir;4;281345.94498933;5038632.040004069;#CHAMP!;45.48721850947788
Introduction;2020-02-09;soir;1;272960.463000961;5030605.44399468;#CHAMP!;45.414660759450115
Introduction;2020-02-09;jour;30;296471.2140087191;5047026.95799255;#CHAMP!;45.563103540853774
Introduction;2020-02-09;soir;7;290639.656;5041611.5;#CHAMP!;45.51427927323535
Vol dans / sur vehicule  moteur;2020-02-09;jour;38;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-09;jour;45;297524.952935;5053660.68984;#CHAMP!;45.62280750105742
Mefait;2020-02-09;jour;22;300116.899;5042792.59;#CHAMP!;45.52503524353528
Introduction;2020-02-09;soir;5;279044.775997716;5036460.41599907;#CHAMP!;45.46759641792894
Vol dans / sur vehicule  moteur;2020-02-09;jour;42;298072.688;5048089.5;#CHAMP!;45.57268194957047
Vol de vehicule moteur;2020-02-09;jour;26;0;0;1;1
Introduction;2020-02-09;nuit;22;0;0;1;1
Vol de vehicule moteur;2020-02-09;jour;26;0;0;1;1
Vol dans / sur vehicule  moteur;2020-02-08;jour;3;284281.5;5040880.5;#CHAMP!;45.50754339793132
